url,catalog_number,name,ids
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AS96211,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856462
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2107,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501778
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2112,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",856839
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2207,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501784
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2200,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501780
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2212F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501787
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2203,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501781
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501788
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2300,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501789
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2308,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501793
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZA2315,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501794
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZA6115,Rex 6000 Series Roller Bearings,857005
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZA6207F,Rex 6000 Series Roller Bearings,857667
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZA6215,Rex 6000 Series Roller Bearings,857672
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAF2215F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",857903
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAF5407YF,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858297
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAF5515F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858394
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAF5607F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858438
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6203,Rex 6000 Series Roller Bearings,857562
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAF5608F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858433
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF5700F,Rex 6000 Series Roller Bearings,858444
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6207,Rex 6000 Series Roller Bearings,857767
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF621105,Rex 6000 Series Roller Bearings,857963
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6303F,Rex 6000 Series Roller Bearings,858062
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6307,Rex 6000 Series Roller Bearings,858108
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6307F,Rex 6000 Series Roller Bearings,858107
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6307F05,Rex 6000 Series Roller Bearings,858110
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF620705,Rex 6000 Series Roller Bearings,857764
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6315F,Rex 6000 Series Roller Bearings,858217
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6407YF,Rex 6000 Series Roller Bearings,858303
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAF6407YF05,Rex 6000 Series Roller Bearings,858302
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5507F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858383
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5600F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858404
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5515F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858409
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5407YF,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858296
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5607F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858471
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5608F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858466
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6115,Rex 6000 Series Roller Bearings,857274
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5700F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858478
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZAFS5615F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",858481
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6207,Rex 6000 Series Roller Bearings,857790
