ids,catalog_number,cad
2070447,4217 ATN9,http://www.skf.com/cadDownload/02017062320361171761280192d056f/PARTserver02017062320361171761280192d056f.zip
2070440,IR 85X95X26,none
2070451,HK 1214 RS,http://www.skf.com/cadDownload/02017062320361190561281192d056f/PARTserver02017062320361190561281192d056f.zip
2070442,7218 BEGAY,http://www.skf.com/cadDownload/02017062320361324661284192d056f/PARTserver02017062320361324661284192d056f.zip
2070444,6010 NR,http://www.skf.com/cadDownload/02017062320361315361283192d056f/PARTserver02017062320361315361283192d056f.zip
2070434,IR 28X32X20,none
2070424,71904 ACD/P4ADGA,none
2070430,IR 20X24X20,none
2070431,231/500 CA/C3W33,none
2070428,K 16X20X17,none
2070429,IR 17X22X13,none
2070433,239/530 CA/W33,http://www.skf.com/cadDownload/02017062320362750561298192d056f/PARTserver02017062320362750561298192d056f.zip
2070432,231/600 CAK/W33,http://www.skf.com/cadDownload/02017062320362758361300192d056f/PARTserver02017062320362758361300192d056f.zip
2070427,IR 15X20X13,none
2070425,GS 81112,http://www.skf.com/cadDownload/02017062320362772361302192d056f/PARTserver02017062320362772361302192d056f.zip
2070426,IR 15X19X16,none
2070438,IR 70X80X25,none
2070422,628/5-2Z,http://www.skf.com/cadDownload/02017062320363656861311192d056f/PARTserver02017062320363656861311192d056f.zip
2070423,NK 65/35,http://www.skf.com/cadDownload/02017062320363998561313192d056f/PARTserver02017062320363998561313192d056f.zip
2070420,NK 42/20,http://www.skf.com/cadDownload/02017062320364051561315192d056f/PARTserver02017062320364051561315192d056f.zip
2070419,AH 24128,http://www.skf.com/cadDownload/02017062320364067161317192d056f/PARTserver02017062320364067161317192d056f.zip
2070413,NK 6/12 TN,http://www.skf.com/cadDownload/02017062320364082761318192d056f/PARTserver02017062320364082761318192d056f.zip
2070446,QJ 1248 MA/344524,http://www.skf.com/cadDownload/02017062320364064061316192d056f/PARTserver02017062320364064061316192d056f.zip
2070421,61892 MA,http://www.skf.com/cadDownload/02017062320364046861314192d056f/PARTserver02017062320364046861314192d056f.zip
2070417,23284 CA/W33,http://www.skf.com/cadDownload/02017062320364602261324192d056f/PARTserver02017062320364602261324192d056f.zip
